Starting parallel pool (parpool) using the 'Processes' profile ...
Connected to parallel pool with 8 workers.
2024-01-05_12:26:30:483 pEMG_processing started
2024-01-05_12:26:30:568 pEMG_save started
2024-01-05_12:26:34:052 pEMG_worker started
2024-01-05_12:26:34:237 pEEG_save started
2024-01-05_12:26:36:292 pEEG_processing started
2024-01-05_12:26:38:569 pEEG_worker started
2024-01-05_12:26:38:570 All processes started
2024-01-05_12:26:34:060 EMG Worker checking for start
2024-01-05_12:26:38:577 EMG Worker start command receieved
2024-01-05_12:26:38:577 EEG Save, receieved start command
2024-01-05_12:26:53:797 EMG Worker, scans read: 6900
2024-01-05_12:26:53:799 EMG Worker, scans read: 6900
2024-01-05_12:26:53:802 EMG Worker, scans read: 6900
2024-01-05_12:26:53:804 EMG Worker, scans read: 6900
2024-01-05_12:26:53:806 EMG Worker, scans read: 6900
2024-01-05_12:26:53:809 EMG Worker, scans read: 6900
2024-01-05_12:26:53:811 EMG Worker, scans read: 6900
2024-01-05_12:26:53:812 EMG Worker, scans read: 6900
2024-01-05_12:26:53:814 EMG Worker, scans read: 6900
2024-01-05_12:26:53:816 EMG Worker, scans read: 6900
2024-01-05_12:26:53:818 EMG Worker, scans read: 6900
2024-01-05_12:26:53:820 EMG Worker, scans read: 6900
2024-01-05_12:26:53:821 EMG Worker, scans read: 6900
2024-01-05_12:26:53:823 EMG Worker, scans read: 6900
2024-01-05_12:26:53:825 EMG Worker, scans read: 6900
2024-01-05_12:26:53:827 EMG Worker, scans read: 6900
2024-01-05_12:26:53:829 EMG Worker, scans read: 6900
2024-01-05_12:26:53:831 EMG Worker, scans read: 6900
2024-01-05_12:26:53:833 EMG Worker, scans read: 6900
2024-01-05_12:26:53:836 EMG Worker, scans read: 6900
2024-01-05_12:26:53:838 EMG Worker, scans read: 6900
2024-01-05_12:26:53:840 EMG Worker, scans read: 6900
2024-01-05_12:26:53:842 EMG Worker, scans read: 6900
2024-01-05_12:26:53:844 EMG Worker, scans read: 6900
2024-01-05_12:26:53:846 EMG Worker, scans read: 6900
2024-01-05_12:26:53:848 EMG Worker, scans read: 6900
2024-01-05_12:26:53:849 EMG Worker, scans read: 6900
2024-01-05_12:26:53:851 EMG Worker, scans read: 6900
2024-01-05_12:26:53:852 EMG Worker, scans read: 6900
2024-01-05_12:26:53:854 EMG Worker, scans read: 6900
2024-01-05_12:26:53:856 EMG Worker, scans read: 6900
2024-01-05_12:26:53:858 EMG Worker, scans read: 6900
2024-01-05_12:26:53:860 EMG Worker, scans read: 6900
2024-01-05_12:26:53:862 EMG Worker, scans read: 6900
2024-01-05_12:26:53:864 EMG Worker, scans read: 6900
2024-01-05_12:26:53:866 EMG Worker, scans read: 6900
2024-01-05_12:26:53:869 EMG Worker, scans read: 6900
2024-01-05_12:26:53:870 EMG Worker, scans read: 6900
2024-01-05_12:26:53:872 EMG Worker, scans read: 6900
2024-01-05_12:26:53:873 EMG Worker, scans read: 6900
2024-01-05_12:26:53:875 EMG Worker, scans read: 6900
2024-01-05_12:26:53:877 EMG Worker, scans read: 6900
2024-01-05_12:26:53:878 EMG Worker, scans read: 6900
2024-01-05_12:26:53:880 EMG Worker, scans read: 6900
2024-01-05_12:26:53:881 EMG Worker, scans read: 6900
2024-01-05_12:26:53:883 EMG Worker, scans read: 6900
2024-01-05_12:26:53:885 EMG Worker, scans read: 6900
2024-01-05_12:26:53:886 EMG Worker, scans read: 6900
2024-01-05_12:26:53:888 EMG Worker, scans read: 6900
2024-01-05_12:26:53:890 EMG Worker, scans read: 6900
2024-01-05_12:26:53:891 EMG Worker, scans read: 6900
2024-01-05_12:26:53:893 EMG Worker, scans read: 6900
2024-01-05_12:26:53:894 EMG Worker, scans read: 6900
2024-01-05_12:26:53:896 EMG Worker, scans read: 6900
2024-01-05_12:26:53:897 EMG Worker, scans read: 6900
2024-01-05_12:26:53:899 EMG Worker, scans read: 6900
2024-01-05_12:26:53:901 EMG Worker, scans read: 6900
2024-01-05_12:26:53:902 EMG Worker, scans read: 6900
2024-01-05_12:26:53:904 EMG Worker, scans read: 6900
2024-01-05_12:26:53:906 EMG Worker, scans read: 6900
2024-01-05_12:26:53:908 EMG Worker, scans read: 6900
2024-01-05_12:26:53:910 EMG Worker, scans read: 6900
2024-01-05_12:26:53:912 EMG Worker, scans read: 6900
2024-01-05_12:26:53:914 EMG Worker, scans read: 6900
2024-01-05_12:26:53:916 EMG Worker, scans read: 6900
2024-01-05_12:26:53:918 EMG Worker, scans read: 6900
2024-01-05_12:26:53:920 EMG Worker, scans read: 6900
2024-01-05_12:26:53:921 EMG Worker, scans read: 6900
2024-01-05_12:26:53:923 EMG Worker, scans read: 6900
2024-01-05_12:26:53:924 EMG Worker, scans read: 6900
2024-01-05_12:26:53:926 EMG Worker, scans read: 6900
2024-01-05_12:26:53:927 EMG Worker, scans read: 6900
2024-01-05_12:26:53:929 EMG Worker, scans read: 6900
2024-01-05_12:26:53:930 EMG Worker, scans read: 6900
2024-01-05_12:26:53:932 EMG Worker, scans read: 6900
2024-01-05_12:26:53:934 EMG Worker, scans read: 6900
2024-01-05_12:26:53:936 EMG Worker, scans read: 6900
2024-01-05_12:26:53:938 EMG Worker, scans read: 6900
2024-01-05_12:26:53:939 EMG Worker, scans read: 6900
2024-01-05_12:26:53:941 EMG Worker, scans read: 6900
2024-01-05_12:26:53:942 EMG Worker, scans read: 6900
2024-01-05_12:26:53:944 EMG Worker, scans read: 6900
2024-01-05_12:26:53:945 EMG Worker, scans read: 6900
2024-01-05_12:26:53:947 EMG Worker, scans read: 6900
2024-01-05_12:26:53:948 EMG Worker, scans read: 6900
2024-01-05_12:26:53:951 EMG Worker, scans read: 6900
2024-01-05_12:26:53:953 EMG Worker, scans read: 6900
2024-01-05_12:26:53:956 EMG Worker, scans read: 6900
2024-01-05_12:26:53:958 EMG Worker, scans read: 6900
2024-01-05_12:26:53:960 EMG Worker, scans read: 6900
2024-01-05_12:26:53:962 EMG Worker, scans read: 6900
2024-01-05_12:26:53:964 EMG Worker, scans read: 6900
2024-01-05_12:26:53:966 EMG Worker, scans read: 6900
2024-01-05_12:26:53:969 EMG Worker, scans read: 6900
2024-01-05_12:26:53:970 EMG Worker, scans read: 6900
2024-01-05_12:26:53:972 EMG Worker, scans read: 6900
2024-01-05_12:26:53:974 EMG Worker, scans read: 6900
2024-01-05_12:26:53:976 EMG Worker, scans read: 6900
2024-01-05_12:26:53:977 EMG Worker, scans read: 6900
2024-01-05_12:26:53:979 EMG Worker, scans read: 6900
2024-01-05_12:26:53:981 EMG Worker, scans read: 6900
2024-01-05_12:26:53:982 EMG Worker, scans read: 6900
2024-01-05_12:26:53:984 EMG Worker, scans read: 6900
2024-01-05_12:26:53:986 EMG Worker, scans read: 6900
2024-01-05_12:26:53:988 EMG Worker, scans read: 6900
2024-01-05_12:26:53:989 EMG Worker, scans read: 6900
2024-01-05_12:26:53:991 EMG Worker, scans read: 6900
2024-01-05_12:26:53:992 EMG Worker, scans read: 6900
2024-01-05_12:26:53:994 EMG Worker, scans read: 6900
2024-01-05_12:26:53:995 EMG Worker, scans read: 6900
2024-01-05_12:26:53:997 EMG Worker, scans read: 6900
2024-01-05_12:26:53:999 EMG Worker, scans read: 6900
2024-01-05_12:26:54:001 EMG Worker, scans read: 6900
2024-01-05_12:26:54:003 EMG Worker, scans read: 6900
2024-01-05_12:26:54:004 EMG Worker, scans read: 6900
2024-01-05_12:26:54:006 EMG Worker, scans read: 6900
2024-01-05_12:26:54:007 EMG Worker, scans read: 6900
2024-01-05_12:26:54:009 EMG Worker, scans read: 6900
2024-01-05_12:26:54:010 EMG Worker, scans read: 6900
2024-01-05_12:26:54:013 EMG Worker, scans read: 6900
2024-01-05_12:26:54:015 EMG Worker, scans read: 6900
2024-01-05_12:26:54:018 EMG Worker, scans read: 6900
2024-01-05_12:26:54:020 EMG Worker, scans read: 6900
2024-01-05_12:26:54:023 EMG Worker, scans read: 6900
2024-01-05_12:26:54:025 EMG Worker, scans read: 6900
2024-01-05_12:26:54:027 EMG Worker, scans read: 6900
2024-01-05_12:26:54:029 EMG Worker, scans read: 6900
2024-01-05_12:26:54:031 EMG Worker, scans read: 6900
2024-01-05_12:26:54:033 EMG Worker, scans read: 6900
2024-01-05_12:26:54:036 EMG Worker, scans read: 6900
2024-01-05_12:26:54:038 EMG Worker, scans read: 6900
2024-01-05_12:26:54:040 EMG Worker, scans read: 6900
2024-01-05_12:26:54:042 EMG Worker, scans read: 6900
2024-01-05_12:26:54:045 EMG Worker, scans read: 6900
2024-01-05_12:26:54:048 EMG Worker, scans read: 6900
2024-01-05_12:26:54:050 EMG Worker, scans read: 6900
2024-01-05_12:26:54:053 EMG Worker, scans read: 6900
2024-01-05_12:26:54:055 EMG Worker, scans read: 6900
2024-01-05_12:26:54:057 EMG Worker, scans read: 6900
2024-01-05_12:26:54:060 EMG Worker, scans read: 6900
2024-01-05_12:26:54:062 EMG Worker, scans read: 6900
2024-01-05_12:26:54:064 EMG Worker, scans read: 6900
2024-01-05_12:26:54:067 EMG Worker, scans read: 6900
2024-01-05_12:26:54:069 EMG Worker, scans read: 6900
2024-01-05_12:26:54:071 EMG Worker, scans read: 6900
2024-01-05_12:26:54:073 EMG Worker, scans read: 6900
2024-01-05_12:26:54:076 EMG Worker, scans read: 6900
2024-01-05_12:26:54:078 EMG Worker, scans read: 6900
2024-01-05_12:26:54:080 EMG Worker, scans read: 6900
2024-01-05_12:26:54:082 EMG Worker, scans read: 6900
2024-01-05_12:26:54:084 EMG Worker, scans read: 6900
2024-01-05_12:26:54:086 EMG Worker, scans available for reading: 125
2024-01-05_12:26:54:088 EMG Worker, scans read: 6900
2024-01-05_12:26:54:088 EMG Response Time: 5.3144 ms
2024-01-05_12:26:54:090 EMG Worker, scans read: 6900
2024-01-05_12:26:54:092 EMG Worker, scans read: 6900
2024-01-05_12:26:54:094 EMG Worker, scans read: 6900
2024-01-05_12:26:54:096 EMG Worker, scans read: 6900
2024-01-05_12:26:54:098 EMG Worker, scans read: 6900
2024-01-05_12:26:54:100 EMG Worker, scans read: 6900
2024-01-05_12:26:54:102 EMG Worker, scans read: 6900
2024-01-05_12:26:54:104 EMG Worker, scans read: 6900
2024-01-05_12:26:54:105 EMG Worker, scans read: 6900
2024-01-05_12:26:54:107 EMG Worker, scans read: 6900
2024-01-05_12:26:54:108 EMG Worker, scans read: 6900
2024-01-05_12:26:54:110 EMG Worker, scans read: 6900
2024-01-05_12:26:54:111 EMG Worker, scans read: 6900
2024-01-05_12:26:54:113 EMG Worker, scans read: 6900
2024-01-05_12:26:54:114 EMG Worker, scans read: 6900
2024-01-05_12:26:54:116 EMG Worker, scans read: 6900
2024-01-05_12:26:54:117 EMG Worker, scans read: 6900
2024-01-05_12:26:54:119 EMG Worker, scans read: 6900
2024-01-05_12:26:54:120 EMG Worker, scans read: 6900
2024-01-05_12:26:54:122 EMG Worker, scans read: 6900
2024-01-05_12:26:54:123 EMG Worker, scans read: 6900
2024-01-05_12:26:54:125 EMG Worker, scans read: 6900
2024-01-05_12:26:54:126 EMG Worker, scans read: 6900
2024-01-05_12:26:54:127 EMG Worker, scans read: 6900
2024-01-05_12:26:54:129 EMG Worker, scans read: 6900
2024-01-05_12:26:54:130 EMG Worker, scans read: 6900
2024-01-05_12:26:54:132 EMG Worker, scans read: 6900
2024-01-05_12:26:54:133 EMG Worker, scans read: 6900
2024-01-05_12:26:54:135 EMG Worker, scans read: 6900
2024-01-05_12:26:54:137 EMG Worker, scans read: 6900
2024-01-05_12:26:54:139 EMG Worker, scans read: 6900
2024-01-05_12:26:54:141 EMG Worker, scans read: 6900
2024-01-05_12:26:54:143 EMG Worker, scans read: 6900
2024-01-05_12:26:54:145 EMG Worker, scans read: 6900
2024-01-05_12:26:54:148 EMG Worker, scans read: 6900
2024-01-05_12:26:54:150 EMG Worker, scans read: 6900
2024-01-05_12:26:54:152 EMG Worker, scans read: 6900
2024-01-05_12:26:54:154 EMG Worker, scans read: 6900
2024-01-05_12:26:54:156 EMG Worker, scans read: 6900
2024-01-05_12:26:54:157 EMG Worker, scans read: 6900
2024-01-05_12:26:54:159 EMG Worker, scans read: 6900
2024-01-05_12:26:54:160 EMG Worker, scans read: 6900
2024-01-05_12:26:54:162 EMG Worker, scans read: 6900
2024-01-05_12:26:54:163 EMG Worker, scans read: 6900
2024-01-05_12:26:54:164 EMG Worker, scans read: 6900
2024-01-05_12:26:54:166 EMG Worker, scans read: 6900
2024-01-05_12:26:54:168 EMG Worker, scans read: 6900
2024-01-05_12:26:54:169 EMG Worker, scans read: 6900
2024-01-05_12:26:54:171 EMG Worker, scans read: 6900
2024-01-05_12:26:54:173 EMG Worker, scans read: 6900
2024-01-05_12:26:54:174 EMG Worker, scans read: 6900
2024-01-05_12:26:54:176 EMG Worker, scans read: 6900
2024-01-05_12:26:54:177 EMG Worker, scans read: 6900
2024-01-05_12:26:54:179 EMG Worker, scans read: 6900
2024-01-05_12:26:54:180 EMG Worker, scans read: 6900
2024-01-05_12:26:54:182 EMG Worker, scans read: 6900
2024-01-05_12:26:54:184 EMG Worker, scans read: 6900
2024-01-05_12:26:54:186 EMG Worker, scans read: 6900
2024-01-05_12:26:54:188 EMG Worker, scans read: 6900
2024-01-05_12:26:54:189 EMG Worker, scans read: 6900
2024-01-05_12:26:54:191 EMG Worker, scans read: 6900
2024-01-05_12:26:54:192 EMG Worker, scans read: 6900
2024-01-05_12:26:54:194 EMG Worker, scans read: 6900
2024-01-05_12:26:54:196 EMG Worker, scans read: 6900
2024-01-05_12:26:54:197 EMG Worker, scans read: 6900
2024-01-05_12:26:54:199 EMG Worker, scans read: 6900
2024-01-05_12:26:54:201 EMG Worker, scans read: 6900
2024-01-05_12:26:54:203 EMG Worker, scans read: 6900
2024-01-05_12:26:54:204 EMG Worker, scans read: 6900
2024-01-05_12:26:54:206 EMG Worker, scans read: 6900
2024-01-05_12:26:54:207 EMG Worker, scans read: 6900
2024-01-05_12:26:54:209 EMG Worker, scans read: 6900
2024-01-05_12:26:54:211 EMG Worker, scans read: 6900
2024-01-05_12:26:54:212 EMG Worker, scans read: 6900
2024-01-05_12:26:54:214 EMG Worker, scans read: 6900
2024-01-05_12:26:54:215 EMG Worker, scans read: 6900
2024-01-05_12:26:54:216 EMG Worker, scans read: 6900
2024-01-05_12:26:54:218 EMG Worker, scans read: 6900
2024-01-05_12:26:54:219 EMG Worker, scans read: 6900
2024-01-05_12:26:54:220 EMG Worker, scans read: 6900
2024-01-05_12:26:54:222 EMG Worker, scans read: 6900
2024-01-05_12:26:54:223 EMG Worker, scans read: 6900
2024-01-05_12:26:54:225 EMG Worker, scans read: 6900
2024-01-05_12:26:54:226 EMG Worker, scans read: 6900
2024-01-05_12:26:54:227 EMG Worker, scans read: 6900
2024-01-05_12:26:54:229 EMG Worker, scans read: 6900
2024-01-05_12:26:54:231 EMG Worker, scans read: 6900
2024-01-05_12:26:54:233 EMG Worker, scans read: 6900
2024-01-05_12:26:54:235 EMG Worker, scans read: 6900
2024-01-05_12:26:54:237 EMG Worker, scans read: 6900
2024-01-05_12:26:54:239 EMG Worker, scans read: 6900
2024-01-05_12:26:54:241 EMG Worker, scans read: 6900
2024-01-05_12:26:54:244 EMG Worker, scans read: 6900
2024-01-05_12:26:54:246 EMG Worker, scans read: 6900
2024-01-05_12:26:54:249 EMG Worker, scans read: 6900
2024-01-05_12:26:54:251 EMG Worker, scans read: 6900
2024-01-05_12:26:54:254 EMG Worker, scans read: 6900
2024-01-05_12:26:54:256 EMG Worker, scans read: 6900
2024-01-05_12:26:54:258 EMG Worker, scans read: 6900
2024-01-05_12:26:54:260 EMG Worker, scans read: 6900
2024-01-05_12:26:54:262 EMG Worker, scans read: 6900
2024-01-05_12:26:54:264 EMG Worker, scans read: 6900
2024-01-05_12:26:54:266 EMG Worker, scans read: 6900
2024-01-05_12:26:54:269 EMG Worker, scans read: 6900
2024-01-05_12:26:54:271 EMG Worker, scans read: 6900
2024-01-05_12:26:54:273 EMG Worker, scans read: 6900
2024-01-05_12:26:54:275 EMG Worker, scans read: 6900
2024-01-05_12:26:54:277 EMG Worker, scans read: 6900
2024-01-05_12:26:54:278 EMG Worker, scans read: 6900
2024-01-05_12:26:54:280 EMG Worker, scans read: 6900
2024-01-05_12:26:54:282 EMG Worker, scans read: 6900
2024-01-05_12:26:54:283 EMG Worker, scans read: 6900
2024-01-05_12:26:54:285 EMG Worker, scans read: 6900
2024-01-05_12:26:54:286 EMG Worker, scans read: 6900
2024-01-05_12:26:54:288 EMG Worker, scans read: 6900
2024-01-05_12:26:54:290 EMG Worker, scans read: 6900
2024-01-05_12:26:54:292 EMG Worker, scans read: 6900
2024-01-05_12:26:54:294 EMG Worker, scans read: 6900
2024-01-05_12:26:54:296 EMG Worker, scans read: 6900
2024-01-05_12:26:54:298 EMG Worker, scans read: 6900
2024-01-05_12:26:54:300 EMG Worker, scans read: 6900
2024-01-05_12:26:54:302 EMG Worker, scans read: 6900
2024-01-05_12:26:54:304 EMG Worker, scans read: 6900
2024-01-05_12:26:54:306 EMG Worker, scans read: 6900
2024-01-05_12:26:54:413 EMG Worker, scans read: 15000
2024-01-05_12:26:54:416 EMG Worker, scans read: 15000
2024-01-05_12:26:54:418 EMG Worker, scans read: 15000
2024-01-05_12:26:54:421 EMG Worker, scans read: 15000
2024-01-05_12:26:54:423 EMG Worker, scans read: 15000
2024-01-05_12:26:54:425 EMG Worker, scans read: 15000
2024-01-05_12:26:54:428 EMG Worker, scans read: 15000
2024-01-05_12:26:54:430 EMG Worker, scans read: 15000
2024-01-05_12:26:54:432 EMG Worker, scans read: 15000
2024-01-05_12:26:54:435 EMG Worker, scans read: 15000
2024-01-05_12:26:54:437 EMG Worker, scans read: 15000
2024-01-05_12:26:54:439 EMG Worker, scans read: 15000
2024-01-05_12:26:54:442 EMG Worker, scans read: 15000
2024-01-05_12:26:54:444 EMG Worker, scans read: 15000
2024-01-05_12:26:54:446 EMG Worker, scans read: 15000
2024-01-05_12:26:54:448 EMG Worker, scans read: 15000
2024-01-05_12:26:54:451 EMG Worker, scans read: 15000
2024-01-05_12:26:54:454 EMG Worker, scans read: 15000
2024-01-05_12:26:54:456 EMG Worker, scans read: 15000
2024-01-05_12:26:54:458 EMG Worker, scans read: 15000
2024-01-05_12:26:54:461 EMG Worker, scans read: 15000
2024-01-05_12:26:54:463 EMG Worker, scans read: 15000
2024-01-05_12:26:54:465 EMG Worker, scans read: 15000
2024-01-05_12:26:54:467 EMG Worker, scans read: 15000
2024-01-05_12:26:54:470 EMG Worker, scans read: 15000
2024-01-05_12:26:54:472 EMG Worker, scans read: 15000
2024-01-05_12:26:54:474 EMG Worker, scans read: 15000
2024-01-05_12:26:54:476 EMG Worker, scans read: 15000
2024-01-05_12:26:54:479 EMG Worker, scans read: 15000
2024-01-05_12:26:54:481 EMG Worker, scans read: 15000
2024-01-05_12:26:54:483 EMG Worker, scans read: 15000
2024-01-05_12:26:54:485 EMG Worker, scans read: 15000
2024-01-05_12:26:54:487 EMG Worker, scans read: 15000
2024-01-05_12:26:54:489 EMG Worker, scans read: 15000
2024-01-05_12:26:54:491 EMG Worker, scans read: 15000
2024-01-05_12:26:54:493 EMG Worker, scans read: 15000
2024-01-05_12:26:54:496 EMG Worker, scans read: 15000
2024-01-05_12:26:54:499 EMG Worker, scans read: 15000
2024-01-05_12:26:54:501 EMG Worker, scans read: 15000
2024-01-05_12:26:54:503 EMG Worker, scans read: 15000
2024-01-05_12:26:54:505 EMG Worker, scans read: 15000
2024-01-05_12:26:54:507 EMG Worker, scans read: 15000
2024-01-05_12:26:54:509 EMG Worker, scans read: 15000
2024-01-05_12:26:54:511 EMG Worker, scans read: 15000
2024-01-05_12:26:54:513 EMG Worker, scans read: 15000
2024-01-05_12:26:54:515 EMG Worker, scans read: 15000
2024-01-05_12:26:54:517 EMG Worker, scans read: 15000
2024-01-05_12:26:54:519 EMG Worker, scans read: 15000
2024-01-05_12:26:54:521 EMG Worker, scans read: 15000
2024-01-05_12:26:54:523 EMG Worker, scans read: 15000
2024-01-05_12:26:54:525 EMG Worker, scans read: 15000
2024-01-05_12:26:54:527 EMG Worker, scans read: 15000
2024-01-05_12:26:54:529 EMG Worker, scans read: 15000
2024-01-05_12:26:54:531 EMG Worker, scans read: 15000
2024-01-05_12:26:54:533 EMG Worker, scans read: 15000
2024-01-05_12:26:54:535 EMG Worker, scans read: 15000
2024-01-05_12:26:54:537 EMG Worker, scans read: 15000
2024-01-05_12:26:54:539 EMG Worker, scans read: 15000
2024-01-05_12:26:54:541 EMG Worker, scans read: 15000
2024-01-05_12:26:54:543 EMG Worker, scans read: 15000
2024-01-05_12:26:54:544 EMG Worker, scans read: 15000
2024-01-05_12:26:54:546 EMG Worker, scans read: 15000
2024-01-05_12:26:54:547 EMG Worker, scans read: 15000
2024-01-05_12:26:54:548 EMG Worker, scans read: 15000
2024-01-05_12:26:54:550 EMG Worker, scans read: 15000
2024-01-05_12:26:54:552 EMG Worker, scans read: 15000
2024-01-05_12:26:54:553 EMG Worker, scans read: 15000
2024-01-05_12:26:54:555 EMG Worker, scans read: 15000
2024-01-05_12:26:54:556 EMG Worker, scans read: 15000
2024-01-05_12:26:54:559 EMG Worker, scans read: 15000
2024-01-05_12:26:54:561 EMG Worker, scans read: 15000
2024-01-05_12:26:54:563 EMG Worker, scans read: 15000
2024-01-05_12:26:54:565 EMG Worker, scans read: 15000
2024-01-05_12:26:54:568 EMG Worker, scans read: 15000
2024-01-05_12:26:54:570 EMG Worker, scans read: 15000
2024-01-05_12:26:54:572 EMG Worker, scans read: 15000
2024-01-05_12:26:54:574 EMG Worker, scans read: 15000
2024-01-05_12:26:54:576 EMG Worker, scans read: 15000
2024-01-05_12:26:54:577 EMG Worker, scans read: 15000
2024-01-05_12:26:54:579 EMG Worker, scans read: 15000
2024-01-05_12:26:54:581 EMG Worker, scans read: 15000
2024-01-05_12:26:54:582 EMG Worker, scans read: 15000
2024-01-05_12:26:54:584 EMG Worker, scans read: 15000
2024-01-05_12:26:54:586 EMG Worker, scans read: 15000
2024-01-05_12:26:54:587 EMG Worker, scans read: 15000
2024-01-05_12:26:54:589 EMG Worker, scans read: 15000
2024-01-05_12:26:54:592 EMG Worker, scans read: 15000
2024-01-05_12:26:54:594 EMG Worker, scans read: 15000
2024-01-05_12:26:54:596 EMG Worker, scans read: 15000
2024-01-05_12:26:54:598 EMG Worker, scans read: 15000
2024-01-05_12:26:54:600 EMG Worker, scans read: 15000
2024-01-05_12:26:54:603 EMG Worker, scans read: 15000
2024-01-05_12:26:54:605 EMG Worker, scans read: 15000
2024-01-05_12:26:54:607 EMG Worker, scans read: 15000
2024-01-05_12:26:54:609 EMG Worker, scans read: 15000
2024-01-05_12:26:54:611 EMG Worker, scans read: 15000
2024-01-05_12:26:54:614 EMG Worker, scans read: 15000
2024-01-05_12:26:54:616 EMG Worker, scans read: 15000
2024-01-05_12:26:54:618 EMG Worker, scans read: 15000
2024-01-05_12:26:54:620 EMG Worker, scans read: 15000
2024-01-05_12:26:54:621 EMG Worker, scans available for reading: 8000
2024-01-05_12:26:54:623 EMG Response Time: 4.726 ms
2024-01-05_12:26:54:624 EMG Worker, scans read: 15000
2024-01-05_12:26:54:627 EMG Worker, scans read: 15000
2024-01-05_12:26:54:629 EMG Worker, scans read: 15000
2024-01-05_12:26:54:631 EMG Worker, scans read: 15000
2024-01-05_12:26:54:633 EMG Worker, scans read: 15000
2024-01-05_12:26:54:636 EMG Worker, scans read: 15000
2024-01-05_12:26:54:638 EMG Worker, scans read: 15000
2024-01-05_12:26:54:640 EMG Worker, scans read: 15000
2024-01-05_12:26:54:643 EMG Worker, scans read: 15000
2024-01-05_12:26:54:645 EMG Worker, scans read: 15000
